symbol	probe_id
MXRA8	213422_s_at
TUSC3	213423_x_at
KIAA0895	213424_at
WNT5A	213425_at
CAV2	213426_s_at
RPP40	213427_at
COL6A1	213428_s_at
BICC1	213429_at
RUFY3	213430_at
SFI1	213431_x_at
MUC5B	213432_at
ARL3	213433_at
STX2	213434_at
SATB2	213435_at
CNR1	213436_at
RUFY3	213437_at
NFASC	213438_at
RUNDC3A	213439_x_at
RAB1A	213440_at
SPDEF	213441_x_at
TRADD	213443_at
ZNF862	213444_at
ZC3H3	213445_at
IQGAP1	213446_s_at
POP1	213449_at
ICOSLG	213450_s_at
ZNF184	213452_at
GAPDH	213453_x_at
FAM114A1	213455_at
SOSTDC1	213456_at
MFHAS1	213457_at
FAM149B1	213458_at
RPL37A	213459_at
NSUN5P2	213460_x_at
NUDT21	213461_at
NPAS2	213462_at
FAM149B1	213463_s_at
SHC2	213464_at
PPP1R7	213465_s_at
RAB40C	213466_at
RND2	213467_at
ERCC2	213468_at
PGAP1	213469_at
HNRNPH1	213470_s_at
NPHP4	213471_at
HNRNPH1	213472_at
BRAP	213473_at
KCTD7	213474_at
ITGAL	213475_s_at
TUBB3	213476_x_at
EEF1A1	213477_x_at
KAZN	213478_at
NPTX2	213479_at
VAMP4	213480_at
S100A13	213481_at
DOCK3	213482_at
PPWD1	213483_at
ABCC10	213485_s_at
MAP2K2	213487_at
SNED1	213488_at
MAPRE2	213489_at
MAP2K2	213490_s_at
RPN2	213491_x_at
COL2A1	213492_at
SNED1	213493_at
YY1	213494_s_at
RRBP1	213495_s_at
LPPR4	213496_at
ABTB2	213497_at
CREB3L1	213498_at
CLCN2	213499_at
ACOX1	213501_at
GUSBP11	213502_x_at
ANXA2	213503_x_at
COPS6	213504_at
SUGP2	213505_s_at
F2RL1	213506_at
KPNB1	213507_s_at
SPTSSA	213508_at
CES2	213509_x_at
USP32P2	213510_x_at
MTMR1	213511_s_at
C14orf79	213512_at
ARPC2	213513_x_at
DIAPH1	213514_s_at
AKAP13	213516_at
PCBP2	213517_at
PRKCI	213518_at
LAMA2	213519_s_at
RECQL4	213520_at
PTPN18	213521_at
SLC16A3	213522_s_at
CCNE1	213523_at
G0S2	213524_s_at
LIN37	213526_s_at
ZNF688	213527_s_at
METTL18	213528_at
ZNF688	213529_at
RAB3GAP1	213530_at
NSG1	213533_at
PASK	213534_s_at
UBE2I	213535_s_at
HLA-DPA1	213537_at
SON	213538_at
CD3D	213539_at
HSD17B8	213540_at
ERG	213541_s_at
ZNF710	213542_at
SGCD	213543_at
ING2	213544_at
SNX3	213545_x_at
DKFZP586I1420	213546_at
CAND2	213547_at
CDV3	213548_s_at
PDZD8	213549_at
GLCE	213552_at
APOC1	213553_x_at
CDV3	213554_s_at
RWDD2A	213555_at
PINLYP	213556_at
CDK12	213557_at
PCLO	213558_at
ZNF467	213559_s_at
GADD45B	213560_at
ASF1A	213561_at
SQLE	213562_s_at
TUBGCP2	213563_s_at
LDHB	213564_x_at
SMAD6	213565_s_at
RNASE6	213566_at
KPNA4	213567_at
OSR2	213568_at
LOC100506603	213569_at
EIF4E2	213570_at
SERPINB1	213572_s_at
TRA2A	213575_at
SQLE	213577_at
BMPR1A	213578_at
EP300	213579_s_at
CREBZF	213580_at
PDCD2	213581_at
ATP11A	213582_at
CREBZF	213584_s_at
PDCD2	213585_s_at
CDKN2D	213586_at
ATP6V0E2	213587_s_at
RPL14	213588_x_at
B3GNTL1	213589_s_at
SLC16A5	213590_at
ALDH7A1	213591_at
APLNR	213592_at
TRA2A	213593_s_at
SRSF10	213594_x_at
CDC42BPA	213595_s_at
CASP4	213596_at
CTDSPL	213597_s_at
OIP5	213599_at
SIPA1L3	213600_at
SLIT1	213601_at
MMP11	213602_s_at
RAC2	213603_s_at
TCEB3	213604_at
LOC728093	213605_s_at
ARHGDIA	213606_s_at
NADK	213607_x_at
SRRD	213608_s_at
SEZ6L	213609_s_at
KLHL23	213610_s_at
AQP5	213611_at
NADK	213613_s_at
EEF1A1	213614_x_at
LPCAT3	213615_at
TPGS2	213616_at
ARAP2	213618_at
HNRNPH1	213619_at
GUK1	213621_s_at
COL9A2	213622_at
KIF3A	213623_at
SMPDL3A	213624_at
ZKSCAN4	213625_at
CBR4	213626_at
MAGED2	213627_at
CLCC1	213628_at
MT1F	213629_x_at
NACAD	213630_at
DHODH	213631_x_at
SH3BP1	213633_at
TRMU	213634_s_at
SAFB	213635_s_at
KIAA1045	213636_at
DDX52	213637_at
PHACTR1	213638_at
ZNF500	213639_s_at
LOX	213640_s_at
ZNF500	213641_at
INPP5B	213643_s_at
CEP112	213644_at
ENOSF1	213645_at
TUBA1B	213646_x_at
DNA2	213647_at
EXOSC7	213648_at
SRSF7	213649_at
GOLGA8A	213650_at
INPP5J	213651_at
PCSK5	213652_at
METTL3	213653_at
TAF5L	213654_at
YWHAE	213655_at
KLC1	213656_s_at
ZNF75D	213659_at
TOP3B	213660_s_at
PAMR1	213661_at
FAM134B	213662_at
SLC1A1	213664_at
SOX4	213665_at
SEPT6	213666_at
SRCAP	213667_at
SOX4	213668_s_at
FCHO1	213669_at
NSUN5P1	213670_x_at
MARS	213671_s_at
NENF	213673_x_at
PARVA	213675_at
TMEM151B	213676_at
PMS1	213677_s_at
TMEM151B	213678_at
TTC30A	213679_at
KRT6B	213680_at
CYHR1	213681_at
NUP50	213682_at
ACSL6	213683_at
PDLIM5	213684_s_at
LOC100506963	213685_at
VPS13A	213686_at
RPL35A	213687_s_at
CALM1	213688_at
FAM69A	213689_x_at
VDR	213692_s_at
MUC1	213693_s_at
RSBN1	213694_at
PON3	213695_at
MED8	213696_s_at
HIPK3	213697_at
YWHAQ	213699_s_at
C12orf29	213701_at
ASAH1	213702_x_at
LINC00342	213703_at
RABGGTB	213704_at
MAT2A	213705_at
GPD1	213706_at
DLX5	213707_s_at
MLX	213708_s_at
BHLHB9	213709_at
CALM1	213710_s_at
KRT81	213711_at
ELOVL2	213712_at
GLB1L2	213713_s_at
CACNB2	213714_at
KANK3	213715_s_at
SECTM1	213716_s_at
LDB3	213717_at
RBM4	213718_at
SMARCA4	213719_s_at
SOX2	213721_at
IDUA	213723_s_at
PDK2	213724_s_at
XYLT1	213725_x_at
TUBB4B	213726_x_at
MPPE1	213727_x_at
LAMP1	213728_at
PRPF40A	213729_at
TCF3	213730_x_at
MYO1F	213733_at
WSB2	213734_at
COX5B	213735_s_at
GOLGA8H	213737_x_at
ATP5A1	213738_s_at
KPNA1	213741_s_at
SRSF11	213742_at
CCNT2	213743_at
ATRNL1	213744_at
FLNA	213746_s_at
AZIN1	213747_at
TRIM66	213748_at
MASP1	213749_at
RSL1D1	213750_at
PPP1R37	213751_at
KAZN	213752_at
EIF5A	213753_x_at
PAIP1	213754_s_at
SKI	213755_s_at
HSF1	213756_s_at
EIF5A	213757_at
COX4I1	213758_at
ARL4C	213759_at
ZNF330	213760_s_at
MDM1	213761_at
RBMX	213762_x_at
HIPK2	213763_at
MFAP5	213764_s_at
GNA11	213766_x_at
KSR1	213767_at
ASCL1	213768_s_at
KSR1	213769_at
IRF2BP1	213771_at
GGA2	213772_s_at
NSUN5	213773_x_at
PPP1R2	213774_s_at
ZNF638	213775_x_at
LOC157562	213776_at
CREBZF	213777_s_at
ZNF276	213778_x_at
EMID1	213779_at
TCHH	213780_at
PPP1R37	213781_at
MYOZ2	213782_s_at
MFNG	213783_at
IFT27	213784_at
IPO9	213785_at
TAX1BP1	213786_at
EBP	213787_s_at
LINC00094	213788_s_at
EBP	213789_at
ADAM12	213790_at
PENK	213791_at
INSR	213792_s_at
HOMER1	213793_s_at
NGDN	213794_s_at
PTPRA	213795_s_at
SPRR1A	213796_at
RSAD2	213797_at
CAP1	213798_s_at
PTPRA	213799_s_at
CFH	213800_at
RPSA	213801_x_at
PRSS12	213802_at
KPNB1	213803_at
INPP5B	213804_at
ABHD5	213805_at
PURA	213806_at
MET	213807_x_at
ADAM23	213808_at
TCF3	213809_x_at
AKIRIN2	213810_s_at
TCF3	213811_x_at
CAMKK2	213812_s_at
SNTB2	213814_s_at
CACTIN	213815_x_at
MET	213816_s_at
IRAK3	213817_at
TMEM179B	213818_x_at
FLOT1	213819_s_at
STARD5	213820_s_at
IDS	213821_s_at
UBE3B	213822_s_at
HOXA11	213823_at
OLIG2	213824_at
H3F3A	213826_s_at
ARHGAP33	213827_at
RTEL1	213829_x_at
YME1L1	213830_at
HLA-DQA1	213831_at
KCND3	213832_at
IQSEC3	213834_at
GTPBP3	213835_x_at
WIPI1	213836_s_at
L3MBTL1	213837_at
NOL7	213838_at
CLMN	213839_at
MRPS12	213840_s_at
NSUN5P2	213842_x_at
SLC6A8	213843_x_at
HOXA5	213844_at
GRIK2	213845_at
COX7C	213846_at
PRPH	213847_at
DUSP7	213848_at
PPP2R2B	213849_s_at
SCAF11	213850_s_at
TMEM110	213851_at
DNAJC24	213853_at
SYNGR1	213854_at
LIPE	213855_s_at
CD47	213856_at
ZNF250	213858_at
SMARCA5	213859_x_at
CSNK1A1	213860_x_at
METTL21B	213861_s_at
PNPLA2	213862_at
NAP1L1	213864_s_at
DCBLD2	213865_at
SAMD14	213866_at
ACTB	213867_x_at
DHRS7	213868_s_at
THY1	213869_x_at
COL11A2	213870_at
C6orf108	213871_s_at
C6orf62	213872_at
DCBLD2	213873_at
SERPINA4	213874_at
C6orf62	213875_x_at
ZRSR2	213876_x_at
TCEB2	213877_x_at
PYROXD1	213878_at
LGR5	213880_at
SUMO2	213881_x_at
TM2D1	213882_at
TRIM3	213884_s_at
POLR2E	213887_s_at
TRAF3IP3	213888_s_at
RPS16	213890_x_at
TCF4	213891_s_at
APRT	213892_s_at
THSD7A	213894_at
EMP1	213895_at
FAM149B1	213896_x_at
MRPL23	213897_s_at
RBFOX2	213898_at
METAP2	213899_at
FAM189A2	213900_at
RBFOX2	213901_x_at
ASAH1	213902_at
RQCD1	213903_s_at
BGN	213905_x_at
MYBL1	213906_at
EEF1E1	213907_at
LRRC15	213909_at
IGFBP7	213910_at
H2AFZ	213911_s_at
TBC1D30	213912_at
SPTBN1	213914_s_at
NKG7	213915_at
PAX8	213917_at
NIPBL	213918_s_at
DNAJC4	213919_at
CUX2	213920_at
SST	213921_at
TTBK2	213922_at
RAP2B	213923_at
GNAL	213924_at
C1orf95	213925_at
AGFG1	213926_s_at
MAP3K9	213927_at
AGFG1	213928_s_at
EXPH5	213929_at
ATG12	213930_at
HLA-A	213932_x_at
PTGER3	213933_at
ZNF23	213934_s_at
ABHD5	213935_at
SFTPB	213936_x_at
FTSJ1	213937_s_at
ERC2	213938_at
RUFY3	213939_s_at
FNBP1	213940_s_at
RPS7	213941_x_at
MEGF6	213942_at
TWIST1	213943_at
GNA11	213944_x_at
NUP210	213945_s_at
OBSL1	213946_s_at
NUP210	213947_s_at
CADM3	213948_x_at
DOHH	213949_s_at
PPP3CC	213950_s_at
PSMC3IP	213951_s_at
ALOX5	213952_s_at
KRT20	213953_at
FAM169A	213954_at
MYOZ3	213955_at
CEP350	213956_at
CD6	213958_at
RPGRIP1L	213959_s_at
NTRK3	213960_at
TAF6L	213961_s_at
ANKLE2	213962_s_at
SAP30	213963_s_at
LOC100505761	213964_x_at
CHD5	213965_s_at
HMG20B	213966_at
RALYL	213967_at
TSPAN5	213968_at
RPL29	213969_x_at
RABL3	213970_at
FOXD1	213972_at
RRBP1	213973_at
ADAMTSL3	213974_at
LYZ	213975_s_at
CIZ1	213976_at
MTSS1L	213978_at
CTBP1	213979_s_at
COMT	213981_at
RABGAP1L	213982_s_at
PDS5A	213983_s_at
C19orf6	213985_s_at
CDK13	213987_s_at
SAT1	213988_s_at
SETD4	213989_x_at
PAK7	213990_s_at
HS3ST1	213991_s_at
COL4A6	213992_at
SPON1	213993_at
ATP5S	213995_at
YPEL1	213996_at
FAM189A1	213997_at
DDX17	213998_s_at
YIPF4	213999_at
RGS10	214000_s_at
MYL6	214002_at
RPS20	214003_x_at
VGLL4	214004_s_at
GGCX	214005_at
TWF1	214007_s_at
MSL3	214009_at
ATP9B	214010_s_at
NOP16	214011_s_at
ERAP1	214012_at
TBC1D1	214013_s_at
CDC42EP2	214014_at
SOCS7	214015_at
SFPQ	214016_s_at
DHX34	214017_s_at
GRIP1	214018_at
ITGB5	214020_x_at
IFITM1	214022_s_at
TUBB2B	214023_x_at
DGCR6L	214024_s_at
DDX28	214025_at
SPRED2	214026_s_at
TDRD3	214028_x_at
SLC25A42	214029_at
CRYBG3	214030_at
KRT7	214031_s_at
ZAP70	214032_at
ABCC6	214033_at
ERAP1	214034_at
LOC399491	214035_x_at
EFNA5	214036_at
CCDC22	214037_s_at
CCL8	214038_at
LAPTM4B	214039_s_at
GSN	214040_s_at
RPL37A	214041_x_at
RPL22	214042_s_at
PTPRD	214043_at
RYR2	214044_at
LIAS	214045_at
FUT9	214046_at
MBD4	214047_s_at
CD7	214049_x_at
CGGBP1	214050_at
TMSB15B	214051_at
PRRC2C	214052_x_at
ERBB4	214053_at
DOK2	214054_at
PRRC2C	214055_x_at
MCL1	214056_at
MYCL1	214058_at
IFI44	214059_at
SSBP1	214060_at
WDR67	214061_at
NFKBIB	214062_x_at
TF	214063_s_at
CIB2	214065_s_at
NPR2	214066_x_at
TSR3	214067_at
BEAN1	214068_at
ATP10B	214070_s_at
GNAL	214071_at
NENF	214072_x_at
CTTN	214073_at
NENF	214075_at
GFOD2	214076_at
MEIS3P1	214077_x_at
DHRS2	214079_at
PRKCSH	214080_x_at
PLXDC1	214081_at
CA5B	214082_at
PPP2R5C	214083_at
GLIPR1	214085_x_at
PARP2	214086_s_at
MYBPC1	214087_s_at
FUT3	214088_s_at
RPS8	214089_at
PAWR	214090_at
GPX3	214091_s_at
SUGP2	214092_x_at
FUBP1	214093_s_at
SHMT2	214095_at
RPS21	214097_at
KIAA1107	214098_at
PDE4DIP	214099_s_at
NSUN5P1	214100_x_at
NPEPPS	214101_s_at
ARAP2	214102_at
RAP2A	214103_s_at
GPR161	214104_at
SOCS3	214105_at
GMDS	214106_s_at
LOC440434	214107_x_at
MAX	214108_at
LRBA	214109_at
OPCML	214111_at
RBM8A	214113_s_at
FASTK	214114_x_at
VAMP5	214115_at
BTD	214116_at
PCM1	214118_x_at
FKBP1A	214119_s_at
RFPL1-AS1	214120_at
PDLIM7	214121_x_at
NOP14-AS1	214123_s_at
FGFR1OP	214124_x_at
NENF	214125_s_at
SRRT	214127_s_at
DAGLA	214128_at
PDE4DIP	214129_at
TXLNG2P	214131_at
ATP5C1	214132_at
MUC6	214133_at
KIAA1211L	214134_at
CLDN18	214135_at
NUDT13	214136_at
PTPRJ	214137_at
ZNF79	214138_at
ARID4B	214139_at
SLC25A16	214140_at
SRSF7	214141_x_at
ZG16	214142_at
RPL24	214143_x_at
POLR2D	214144_at
SPTB	214145_s_at
PPBP	214146_s_at
HEATR8	214147_at
LOC100507424	214148_at
ATP6V0E1	214149_s_at
ELOVL5	214153_at
PKP2	214154_s_at
LARP4	214155_s_at
MYRIP	214156_at
GNAS	214157_at
PLCE1	214159_at
CDK6	214160_at
OSGIN2	214161_at
LOC284244	214162_at
HSPB11	214163_at
CA12	214164_x_at
HS6ST1	214165_s_at
SDHB	214166_at
TJP1	214168_s_at
SUN1	214169_at
FH	214170_x_at
U2AF2	214171_s_at
RYK	214172_x_at
URI1	214173_x_at
PDLIM4	214174_s_at
PBXIP1	214176_s_at
SOX2	214178_s_at
NFE2L1	214179_s_at
MAN1C1	214180_at
LST1	214181_x_at
ARF6	214182_at
TKTL1	214183_s_at
NPFF	214184_at
KHDRBS1	214185_at
HCG26	214186_s_at
CTDSPL	214187_x_at
HEXIM1	214188_at
GGA2	214189_s_at
ICA1	214191_at
NUP88	214192_at
DIEXF	214193_s_at
TPP1	214195_at
SETDB1	214197_s_at
DGCR2	214198_s_at
SFTPD	214199_at
COL6A1	214200_s_at
PRRC2A	214201_x_at
PRODH	214203_s_at
PACRG	214204_at
GLRX3	214205_x_at
CARD10	214207_s_at
KLHL35	214208_at
ABCB9	214209_s_at
SLC25A17	214210_at
FTH1	214211_at
FERMT2	214212_x_at
LMNA	214213_x_at
C1QBP	214214_s_at
LARP4B	214215_s_at
GRM5	214217_at
XIST	214218_s_at
MAP4K1	214219_x_at
ALMS1	214220_s_at
DNAH7	214222_at
PIN4	214224_s_at
PRSS53	214226_at
GNG7	214227_at
TNFRSF4	214228_x_at
DNAH17	214229_at
CDC42	214230_at
VWA8	214231_s_at
GGA2	214233_at
CYP3A5	214234_s_at
PAWR	214237_x_at
GAL	214240_at
NDUFB8	214241_at
MAN1A2	214242_at
ATP6V0E1	214244_s_at
RPS14	214245_at
MINK1	214246_x_at
DKK3	214247_s_at
TRIM2	214248_s_at
NUMA1	214250_at
CLN5	214252_s_at
DTNB	214253_s_at
MAGEA4	214254_at
ATP10A	214255_at
SEC22B	214257_s_at
KAT5	214258_x_at
AKR7A2	214259_s_at
COPS8	214260_at
ADH6	214261_s_at
TRIP6	214262_at
POLR2C	214263_x_at
EFCAB11	214264_s_at
ITGA8	214265_at
PDLIM7	214266_s_at
CADM4	214267_s_at
MTMR4	214268_s_at
MFSD7	214269_at
MAPRE3	214270_s_at
RPL12	214271_x_at
CYLD	214272_at
NPRL3	214273_x_at
ACAA1	214274_s_at
MED12	214275_at
KLF12	214276_at
COX11	214277_at
NDRG2	214278_s_at
HNRNPA1	214280_x_at
RCHY1	214281_s_at
CP	214282_at
FGF18	214284_s_at
FABP3	214285_at
GNAT1	214286_at
CDK13	214287_s_at
PSMB1	214288_s_at
RPL17	214291_at
ITGB4	214292_at
SEPT11	214293_at
KIAA0485	214294_at
IZUMO4	214296_x_at
CSPG4	214297_at
SEPT6	214298_x_at
TOP3A	214299_at
DPYSL4	214301_s_at
GJC2	214302_x_at
MUC5AC	214303_x_at
SYNM	214304_x_at
SF3B1	214305_s_at
OPA1	214306_at
HGD	214307_at
ZFPL1	214310_s_at
FOXA2	214312_at
EIF5B	214313_s_at
CALR	214315_x_at
RPS9	214317_x_at
FRY	214318_s_at
NOV	214321_at
CAMK2G	214322_at
UPF3A	214323_s_at
GP2	214324_at
JUND	214326_x_at
TPT1	214327_x_at
HSP90AA1	214328_s_at
TNFSF10	214329_x_at
ATPAF2	214330_at
TSFM	214331_at
IDH3G	214333_x_at
DAZAP2	214334_x_at
RPL18	214335_at
COPA	214336_s_at
DNAJB12	214338_at
MAP4K1	214339_s_at
ALOX12P2	214340_at
ATXN7L1	214342_at
FP588	214344_at
EDIL3	214345_at
C1QL1	214346_at
DDC	214347_s_at
TACR2	214348_at
SNTB2	214350_at
RPL13	214351_x_at
KRAS	214352_s_at
SFTPB	214354_x_at
KIAA0368	214356_s_at
C1orf105	214357_at
ACACA	214358_at
HSP90AB1	214359_s_at
SMARCA4	214360_at
RGS12	214361_s_at
MATR3	214363_s_at
MTERFD2	214364_at
TPM3	214365_at
ALOX5	214366_s_at
RASGRP2	214367_at
S100A8	214370_at
TSSK2	214371_at
ERN2	214372_x_at
PPFIBP1	214374_s_at
CTRL	214377_s_at
TFPI	214378_at
HNRPDL	214379_at
PRPF31	214380_at
LOC441601	214381_at
UNC93A	214382_at
KLHDC3	214383_x_at
DCTN2	214384_s_at
MUC5AC	214385_s_at
HMX1	214386_at
SFTPC	214387_x_at
SLC5A12	214389_at
BCAT1	214390_s_at
PTGER1	214391_x_at
IRGC	214392_at
RND2	214393_at
EEF1D	214394_x_at
MBD2	214396_s_at
IKBKE	214398_s_at
KRT4	214399_s_at
INSL3	214400_at
PAX1	214401_at
SFI1	214402_s_at
SPDEF	214403_x_at
SLC7A4	214406_s_at
GYPB	214407_x_at
RFPL3-AS1	214409_at
TRPM1	214410_at
CTRB2	214411_x_at
TAT	214413_at
FETUB	214417_s_at
CT62	214418_at
CYP2C9	214419_s_at
RAD23B	214422_at
ALDOB	214423_x_at
AMBP	214425_at
CHAF1A	214426_x_at
NOP2	214427_at
MTMR6	214429_at
GLA	214430_at
GMPS	214431_at
ATP1A3	214432_at
SELENBP1	214433_s_at
HSPA12A	214434_at
RALA	214435_x_at
FBXL2	214436_at
SHMT2	214437_s_at
HLX	214438_at
BIN1	214439_x_at
NAT1	214440_at
STX6	214441_at
PIAS2	214442_s_at
PVR	214443_at
ELL2	214445_at
ETS1	214447_at
NFKBIB	214448_x_at
RHOQ	214449_s_at
CTSW	214450_at
TFAP2B	214451_at
BCAT1	214452_at
IFI44	214453_s_at
ADAMTS2	214454_at
HIST1H2BC	214455_at
HOXA2	214457_at
TRAF3IP1	214458_at
HLA-C	214459_x_at
LSAMP	214460_at
LBP	214461_at
SOCS6	214462_at
CDC42BPA	214464_at
GJA5	214466_at
GPR65	214467_at
MYH6	214468_at
HIST1H2AE	214469_at
KLRB1	214470_at
LHB	214471_x_at
PMS2P3	214473_x_at
PRKAB2	214474_at
CAPN3	214475_x_at
TFF2	214476_at
MLLT1	214477_at
SPP2	214478_at
GFRA3	214479_at
ETV3	214480_at
HIST1H2AM	214481_at
ZBTB25	214482_at
ARFIP1	214483_s_at
SIGMAR1	214484_s_at
ODF1	214485_at
CFLAR	214486_x_at
RAP2B	214488_at
FSHB	214489_at
ARSF	214490_at
SSTR3	214491_at
SGCD	214492_at
INADL	214493_s_at
SPG7	214494_s_at
CACNG2	214495_at
KAT6B	214496_x_at
NHLH2	214497_s_at
ASIP	214498_at
BCLAF1	214499_s_at
H2AFY	214500_at
HIST1H2BJ	214502_at
GPR135	214503_x_at
ABO	214504_at
FHL1	214505_s_at
GPR182	214506_at
EXOSC2	214507_s_at
CREM	214508_x_at
HIST1H3I	214509_at
GPR20	214510_at
FCGR1B	214511_x_at
SUB1	214512_s_at
CREB1	214513_s_at
MCM3AP	214514_at
OR1E1	214515_at
HIST1H4B	214516_at
KRTAP5-9	214517_at
PDHA2	214518_at
RLN2	214519_s_at
FOXC2	214520_at
HES2	214521_at
CEBPE	214523_at
GHRH	214524_at
MLH3	214525_x_at
PMS2P1	214526_x_at
PQBP1	214527_s_at
PAX8	214528_s_at
TSHB	214529_at
EPB41	214530_x_at
SNX1	214531_s_at
POU5F1B	214532_x_at
CMA1	214533_at
HIST1H1B	214534_at
ADAMTS2	214535_s_at
SLURP1	214536_at
HIST1H1D	214537_at
RGS6	214538_x_at
SERPINB10	214539_at
HIST1H2BO	214540_at
QKI	214541_s_at
HIST1H2AI	214542_x_at
QKI	214543_x_at
SNAP23	214544_s_at
PROSC	214545_s_at
ADCY10	214547_at
GNAS	214548_x_at
SPRR1A	214549_x_at
TNPO3	214550_s_at
CD7	214551_s_at
RABEP1	214552_s_at
ARPP19	214553_s_at
HIST1H2AL	214554_at
SSTR5	214555_at
SSTR4	214556_at
PTTG2	214557_at
GPR12	214558_at
DRD3	214559_at
FPR3	214560_at
LILRP2	214561_at
HIST1H4L	214562_at
PCDHGC3	214563_at
SMR3A	214566_at
TPSD1	214568_at
IFNA5	214569_at
FGF3	214571_at
INSL3	214572_s_at
LST1	214574_x_at
AZU1	214575_s_at
KRT36	214576_at
MAP1B	214577_at
ROCK1	214578_s_at
NIPAL3	214579_at
TNFRSF21	214581_x_at
PDE3B	214582_at
ACACB	214584_x_at
VPS52	214585_s_at
GPR37	214586_at
COL8A1	214587_at
MFAP3	214588_s_at
FGF12	214589_at
UBE2D1	214590_s_at
KLHL4	214591_at
SNAPC5	214592_s_at
PIAS2	214593_at
ATP8B1	214594_x_at
KCNG1	214595_at
CHRM3	214596_at
SSTR2	214597_at
CLDN8	214598_at
IVL	214599_at
TEAD1	214600_at
TPH1	214601_at
COL4A4	214602_at
HOXD11	214604_at
GPR1	214605_x_at
TSPAN2	214606_at
PAK3	214607_at
EYA1	214608_s_at
PHOX2A	214609_at
CYP11B1	214610_at
GRIK1	214611_at
MAGEA6	214612_x_at
GPR3	214613_at
MNX1	214614_at
P2RY10	214615_at
HIST1H3E	214616_at
PRF1	214617_at
CFLAR	214618_at
CRHR1	214619_at
PAM	214620_x_at
GYS2	214621_at
CYP21A2	214622_at
FBXW4P1	214623_at
UPK1A	214624_at
MINK1	214625_s_at
GANAB	214626_s_at
EPX	214627_at
NHLH1	214628_at
RTN4	214629_x_at
CYP11B2	214630_at
ZBTB33	214631_at
NRP2	214632_at
SOX3	214633_at
HIST1H4I	214634_at
CLDN9	214635_at
CALCB	214636_at
OSM	214637_at
CCNT2	214638_s_at
HOXA1	214639_s_at
UNC93A	214640_at
COL4A3	214641_at
MAGEA5	214642_x_at
BIN1	214643_x_at
HIST1H2AK	214644_at
HIST1H3J	214646_at
HFE	214647_s_at
GPX5	214648_at
MTMR2	214649_s_at
MOG	214650_x_at
DRD1	214652_at
GPR6	214655_at
MYO1C	214656_x_at
NEAT1	214657_s_at
YLPM1	214659_x_at
ITGA1	214660_at
NOP14	214661_s_at
WDR43	214662_at
DSTYK	214663_at
PAICS	214664_at
CHP1	214665_s_at
IREB2	214666_x_at
TP53I11	214667_s_at
SPRYD7	214668_at
IGKC	214669_x_at
ZKSCAN1	214670_at
ABR	214671_s_at
TTLL5	214672_at
HUWE1	214673_s_at
USP19	214674_at
NUP188	214675_at
MUC3A	214676_x_at
ZFX	214678_x_at
GNA11	214679_x_at
NTRK2	214680_at
GK	214681_at
MEF2A	214684_at
NOP14-AS1	214685_at
ZNF266	214686_at
ALDOA	214687_x_at
TLE4	214688_at
PAPPA2	214689_at
TAF1B	214690_at
FAM63B	214691_x_at
JRK	214692_s_at
MPRIP	214694_at
UBAP2L	214695_at
MIR22HG	214696_at
PTBP3	214697_s_at
WIPI2	214699_x_at
RIF1	214700_x_at
FN1	214701_s_at
MAN2B2	214703_s_at
TCF25	214704_at
INADL	214705_at
ZNF200	214706_at
ALMS1	214707_x_at
SNTB1	214708_at
KTN1	214709_s_at
CCNB1	214710_s_at
GATC	214711_at
SNX29P2	214712_at
YLPM1	214713_at
ZNF394	214714_at
ZNF160	214715_x_at
BMP2K	214716_at
PKI55	214717_at
GATAD1	214718_at
SLC46A3	214719_at
SEPT10	214720_x_at
CDC42EP4	214721_x_at
NOTCH2NL	214722_at
ANKRD36	214723_x_at
DIXDC1	214724_at
SBSPON	214725_at
ADD1	214726_x_at
BRCA2	214727_at
SMARCA4	214728_x_at
TWISTNB	214729_at
GLG1	214730_s_at
SP1	214732_at
YIPF1	214733_s_at
EXPH5	214734_at
IPCEF1	214735_at
ADD1	214736_s_at
HNRNPC	214737_x_at
NEK9	214738_s_at
LRCH3	214739_at
ZNF131	214741_at
AZI1	214742_at
CUX1	214743_at
RPL23	214744_s_at
PLCH1	214745_at
ZNF467	214746_s_at
ZBED4	214747_at
N4BP2L2	214748_at
ARMCX6	214749_s_at
PLAC4	214750_at
ZNF468	214751_at
FLNA	214752_x_at
N4BP2L2	214753_at
TET3	214754_at
UAP1L1	214755_at
PMS2P1	214756_x_at
PMS2L2	214757_at
DCAF4	214758_at
WTAP	214759_at
ZNF337	214760_at
ZNF423	214761_at
ATP6V1G2	214762_at
ACOT11	214763_at
RRP15	214764_at
NAAA	214765_s_at
AHCTF1	214766_s_at
HSPB6	214767_s_at
CLCN4	214769_at
MSR1	214770_at
MPRIP	214771_x_at
KIAA1549L	214772_at
TIPRL	214773_x_at
TOX3	214774_x_at
N4BP3	214775_at
XYLB	214776_x_at
IGKV4-1	214777_at
MEGF8	214778_at
SGSM3	214779_s_at
MYO9B	214780_s_at
CTTN	214782_at
ANXA11	214783_s_at
XPO6	214784_x_at
VPS13A	214785_at
MAP3K1	214786_at
DENND4A	214787_at
DDN	214788_x_at
SRSF8	214789_x_at
SENP6	214790_at
SP140L	214791_at
VAMP2	214792_x_at
DUSP7	214793_at
PA2G4	214794_at
ZMYND8	214795_at
KIAA1456	214796_at
CDK18	214797_s_at
ATP2C2	214798_at
NFASC	214799_at
